BHID,DEPTH,DIP,AZIMTH,DIPREL,AZMREL,SURTYP
EA0029RT,85.000,-86.860,329.800,HIGH,HIGH,WIRE
EA0030RT,5.000,-89.770,53.720,HIGH,HIGH,WIRE
EA0030RT,10.000,-89.630,56.380,HIGH,HIGH,WIRE
EA0030RT,15.000,-88.660,29.860,HIGH,HIGH,WIRE
EA0030RT,20.000,-88.450,2.150,HIGH,HIGH,WIRE
EA0030RT,25.000,-88.700,343.190,HIGH,HIGH,WIRE
EA0030RT,30.000,-88.990,6.900,HIGH,HIGH,WIRE
EA0030RT,35.000,-88.180,357.640,HIGH,HIGH,WIRE
EA0030RT,40.000,-87.690,343.680,HIGH,HIGH,WIRE
EA0030RT,45.000,-87.240,337.760,HIGH,HIGH,WIRE
EA0030RT,50.000,-87.180,336.330,HIGH,HIGH,WIRE
EA0030RT,55.000,-87.360,342.060,HIGH,HIGH,WIRE
EA0030RT,60.000,-87.050,347.620,HIGH,HIGH,WIRE
EA0030RT,65.000,-86.780,345.880,HIGH,HIGH,WIRE
EA0030RT,70.000,-86.090,339.080,HIGH,HIGH,WIRE
EA0030RT,75.000,-85.750,338.570,HIGH,HIGH,WIRE
EA0031RT,.000,-90.000,.000,POOR,POOR,DES
EA0031RT,5.000,-89.710,140.920,HIGH,HIGH,WIRE
EA0031RT,10.000,-89.260,59.600,HIGH,HIGH,WIRE
EA0031RT,15.000,-88.910,43.630,HIGH,HIGH,WIRE
EA0031RT,20.000,-88.580,39.050,HIGH,HIGH,WIRE
EA0031RT,25.000,-88.500,37.570,HIGH,HIGH,WIRE
EA0031RT,30.000,-88.250,53.480,HIGH,HIGH,WIRE
EA0031RT,35.000,-88.230,49.680,HIGH,HIGH,WIRE
EA0031RT,40.000,-87.750,54.490,HIGH,HIGH,WIRE
EA0031RT,45.000,-87.850,63.620,HIGH,HIGH,WIRE
EA0031RT,50.000,-87.660,55.460,HIGH,HIGH,WIRE
EA0031RT,55.000,-87.430,52.370,HIGH,HIGH,WIRE
EA0031RT,60.000,-87.260,49.110,HIGH,HIGH,WIRE
EA0031RT,65.000,-86.930,52.520,HIGH,HIGH,WIRE
EA0031RT,70.000,-86.730,54.810,HIGH,HIGH,WIRE
EA0031RT,75.000,-86.390,53.160,HIGH,HIGH,WIRE
EA0031RT,80.000,-86.340,49.380,HIGH,HIGH,WIRE
EA0031RT,85.000,-86.040,47.070,HIGH,HIGH,WIRE
EA0031RT,90.000,-85.900,48.840,HIGH,HIGH,WIRE
EA0032RT,.000,-90.000,.000,POOR,POOR,DES
EA0032RT,5.000,-89.850,241.920,HIGH,HIGH,WIRE
EA0032RT,10.000,-89.800,158.400,HIGH,HIGH,WIRE
EA0032RT,15.000,-89.690,129.210,HIGH,HIGH,WIRE
EA0032RT,20.000,-89.490,142.710,HIGH,HIGH,WIRE
EA0032RT,25.000,-89.100,147.520,HIGH,HIGH,WIRE
EA0032RT,30.000,-88.920,145.710,HIGH,HIGH,WIRE
EA0032RT,35.000,-88.650,131.280,HIGH,HIGH,WIRE
EA0032RT,40.000,-88.650,124.360,HIGH,HIGH,WIRE
EA0032RT,45.000,-88.440,120.870,HIGH,HIGH,WIRE
EA0032RT,50.000,-88.600,117.830,HIGH,HIGH,WIRE
EA0032RT,55.000,-88.330,98.130,HIGH,HIGH,WIRE
EA0032RT,60.000,-88.270,92.570,HIGH,HIGH,WIRE
EA0032RT,65.000,-88.120,86.900,HIGH,HIGH,WIRE
EA0032RT,70.000,-88.200,84.260,HIGH,HIGH,WIRE
EA0032RT,75.000,-87.950,79.410,HIGH,HIGH,WIRE
EA0032RT,80.000,-87.920,73.650,HIGH,HIGH,WIRE
EA0032RT,85.000,-87.570,65.800,HIGH,HIGH,WIRE
EA0032RT,90.000,-87.290,57.770,HIGH,HIGH,WIRE
EA0032RT,95.000,-87.300,56.450,HIGH,HIGH,WIRE
EA0033RT,.000,-88.670,246.570,HIGH,HIGH,WIRE
EA0033RT,5.000,-88.890,236.500,HIGH,HIGH,WIRE
EA0033RT,10.000,-88.670,240.300,HIGH,HIGH,WIRE
EA0033RT,15.000,-88.380,238.430,HIGH,HIGH,WIRE
EA0033RT,20.000,-88.420,241.800,HIGH,HIGH,WIRE
EA0033RT,25.000,-88.080,244.350,HIGH,HIGH,WIRE
EA0033RT,30.000,-87.770,235.260,HIGH,HIGH,WIRE
EA0033RT,35.000,-87.540,224.740,HIGH,HIGH,WIRE
EA0033RT,40.000,-87.650,224.610,HIGH,HIGH,WIRE
EA0033RT,45.000,-87.840,228.330,HIGH,HIGH,WIRE
EA0033RT,50.000,-88.170,235.710,HIGH,HIGH,WIRE
EA0033RT,55.000,-88.420,236.570,HIGH,HIGH,WIRE
EA0033RT,60.000,-88.190,217.930,HIGH,HIGH,WIRE
EA0033RT,65.000,-87.430,189.910,HIGH,HIGH,WIRE
EA0033RT,70.000,-86.610,187.020,HIGH,HIGH,WIRE
EA0033RT,75.000,-85.410,185.790,HIGH,HIGH,WIRE
EA0033RT,80.000,-84.840,177.870,HIGH,HIGH,WIRE
EA0033RT,85.000,-84.640,179.760,HIGH,HIGH,WIRE
EA0033RT,90.000,-84.570,178.820,HIGH,HIGH,WIRE
EA0033RT,95.000,-84.410,177.050,HIGH,HIGH,WIRE
EA0033RT,100.000,-83.700,175.130,HIGH,HIGH,WIRE
EA0033RT,105.000,-83.380,173.440,HIGH,HIGH,WIRE
EA0034RT,.000,-87.560,202.980,HIGH,HIGH,WIRE
EA0034RT,5.000,-87.320,205.920,HIGH,HIGH,WIRE
EA0034RT,10.000,-87.070,211.560,HIGH,HIGH,WIRE
EA0034RT,15.000,-86.530,202.410,HIGH,HIGH,WIRE
EA0034RT,20.000,-85.940,200.320,HIGH,HIGH,WIRE
EA0034RT,25.000,-85.620,199.040,HIGH,HIGH,WIRE
EA0034RT,30.000,-85.440,195.150,HIGH,HIGH,WIRE
EA0034RT,35.000,-85.670,193.050,HIGH,HIGH,WIRE
EA0034RT,40.000,-85.560,193.220,HIGH,HIGH,WIRE
EA0034RT,45.000,-85.570,192.360,HIGH,HIGH,WIRE
EA0034RT,50.000,-85.400,192.680,HIGH,HIGH,WIRE
EA0034RT,55.000,-85.010,183.730,HIGH,HIGH,WIRE
EA0034RT,60.000,-84.590,181.350,HIGH,HIGH,WIRE
EA0034RT,65.000,-84.490,180.980,HIGH,HIGH,WIRE
EA0034RT,70.000,-84.150,182.260,HIGH,HIGH,WIRE
EA0034RT,75.000,-83.980,182.940,HIGH,HIGH,WIRE
EA0034RT,80.000,-83.870,185.370,HIGH,HIGH,WIRE
EA0034RT,85.000,-83.770,188.930,HIGH,HIGH,WIRE
EA0034RT,90.000,-83.520,190.090,HIGH,HIGH,WIRE
EA0034RT,95.000,-83.100,186.010,HIGH,HIGH,WIRE
EA0034RT,100.000,-82.860,188.560,HIGH,HIGH,WIRE
EA0034RT,105.000,-82.430,188.120,HIGH,HIGH,WIRE
EA0035RT,.000,-90.000,.000,POOR,POOR,DES
EA0035RT,5.000,-87.640,186.700,HIGH,HIGH,WIRE
EA0035RT,10.000,-87.590,221.470,HIGH,HIGH,WIRE
EA0035RT,15.000,-86.830,222.640,HIGH,HIGH,WIRE
EA0035RT,20.000,-86.980,220.890,HIGH,HIGH,WIRE
EA0036RT,.000,-90.000,.000,POOR,POOR,DES
EA0036RT,5.000,-88.470,156.210,HIGH,HIGH,WIRE
EA0036RT,10.000,-88.930,248.280,HIGH,HIGH,WIRE
EA0036RT,15.000,-88.830,248.050,HIGH,HIGH,WIRE
EA0036RT,20.000,-88.720,255.090,HIGH,HIGH,WIRE
EA0036RT,25.000,-89.100,242.660,HIGH,HIGH,WIRE
EA0036RT,30.000,-88.850,243.080,HIGH,HIGH,WIRE
EA0036RT,35.000,-88.420,244.360,HIGH,HIGH,WIRE
EA0036RT,40.000,-87.720,241.240,HIGH,HIGH,WIRE
EA0037RT,.000,-90.000,.000,POOR,POOR,DES
EA0038RT,.000,-88.660,137.050,HIGH,HIGH,WIRE
EA0038RT,5.000,-88.340,135.060,HIGH,HIGH,WIRE
EA0038RT,10.000,-88.200,113.460,HIGH,HIGH,WIRE
EA0038RT,15.000,-87.670,123.950,HIGH,HIGH,WIRE
EA0038RT,20.000,-87.520,120.600,HIGH,HIGH,WIRE
EA0038RT,25.000,-87.630,113.440,HIGH,HIGH,WIRE
EA0038RT,30.000,-87.810,112.190,HIGH,HIGH,WIRE
EA0038RT,35.000,-88.030,116.650,HIGH,HIGH,WIRE
EA0038RT,40.000,-87.680,122.470,HIGH,HIGH,WIRE
EA0038RT,45.000,-87.190,126.740,HIGH,HIGH,WIRE
EA0038RT,50.000,-86.640,123.130,HIGH,HIGH,WIRE
EA0038RT,55.000,-86.090,125.980,HIGH,HIGH,WIRE
EA0038RT,60.000,-86.080,135.890,HIGH,HIGH,WIRE
EA0038RT,65.000,-85.300,148.320,HIGH,HIGH,WIRE
EA0038RT,70.000,-84.560,147.190,HIGH,HIGH,WIRE
EA0038RT,75.000,-84.110,143.760,HIGH,HIGH,WIRE
EA0038RT,80.000,-83.930,142.010,HIGH,HIGH,WIRE
EA0039RT,.000,-90.000,.000,POOR,POOR,DES
EA0039RT,5.000,-88.480,1.200,HIGH,HIGH,WIRE
EA0039RT,10.000,-88.150,4.580,HIGH,HIGH,WIRE
EA0039RT,15.000,-87.680,7.390,HIGH,HIGH,WIRE
EA0039RT,20.000,-87.030,12.850,HIGH,HIGH,WIRE
EA0039RT,25.000,-85.880,16.110,HIGH,HIGH,WIRE
EA0039RT,30.000,-84.370,13.820,HIGH,HIGH,WIRE
EA0039RT,35.000,-83.180,10.340,HIGH,HIGH,WIRE
EA0039RT,40.000,-82.420,8.090,HIGH,HIGH,WIRE
EA0039RT,45.000,-81.910,9.430,HIGH,HIGH,WIRE
EA0039RT,50.000,-81.470,9.220,HIGH,HIGH,WIRE
EA0039RT,55.000,-80.380,16.050,HIGH,HIGH,WIRE
EA0039RT,60.000,-79.230,20.170,HIGH,HIGH,WIRE
EA0039RT,65.000,-78.410,21.710,HIGH,HIGH,WIRE
EA0039RT,70.000,-78.140,21.010,HIGH,HIGH,WIRE
EA0039RT,75.000,-77.720,20.940,HIGH,HIGH,WIRE
EA0039RT,80.000,-77.490,21.100,HIGH,HIGH,WIRE
EA0039RT,85.000,-76.930,21.410,HIGH,HIGH,WIRE
EA0039RT,90.000,-76.770,21.760,HIGH,HIGH,WIRE
EA0039RT,95.000,-76.720,21.630,HIGH,HIGH,WIRE
EA0040RT,.000,-89.020,5.280,HIGH,HIGH,WIRE
EA0040RT,5.000,-87.310,22.040,HIGH,HIGH,WIRE
EA0040RT,10.000,-87.370,25.670,HIGH,HIGH,WIRE
EA0040RT,15.000,-87.420,24.930,HIGH,HIGH,WIRE
EA0040RT,20.000,-87.360,21.100,HIGH,HIGH,WIRE
EA0040RT,25.000,-87.190,14.030,HIGH,HIGH,WIRE
EA0040RT,30.000,-86.490,16.130,HIGH,HIGH,WIRE
EA0040RT,35.000,-86.120,22.370,HIGH,HIGH,WIRE
EA0040RT,40.000,-85.390,20.800,HIGH,HIGH,WIRE
EA0040RT,45.000,-84.770,14.490,HIGH,HIGH,WIRE
EA0040RT,50.000,-83.320,10.090,HIGH,HIGH,WIRE
EA0040RT,55.000,-82.560,5.160,HIGH,HIGH,WIRE
EA0040RT,65.000,-79.360,353.110,HIGH,HIGH,WIRE
EA0040RT,70.000,-79.450,353.590,HIGH,HIGH,WIRE
EA0040RT,75.000,-79.180,356.290,HIGH,HIGH,WIRE
EA0040RT,80.000,-78.120,356.510,HIGH,HIGH,WIRE
EA0040RT,85.000,-78.200,359.940,HIGH,HIGH,WIRE
EA0040RT,90.000,-78.050,1.890,HIGH,HIGH,WIRE
EA0040RT,95.000,-77.800,3.810,HIGH,HIGH,WIRE
EA0040RT,100.000,-77.660,3.680,HIGH,HIGH,WIRE
EA0041RT,.000,-87.170,211.990,HIGH,HIGH,WIRE
EA0041RT,5.000,-87.160,220.120,HIGH,HIGH,WIRE
EA0041RT,10.000,-86.940,226.480,HIGH,HIGH,WIRE
EA0041RT,15.000,-86.840,229.790,HIGH,HIGH,WIRE
EA0041RT,20.000,-87.020,233.990,HIGH,HIGH,WIRE
EA0041RT,25.000,-86.870,244.900,HIGH,HIGH,WIRE
EA0041RT,30.000,-87.480,248.330,HIGH,HIGH,WIRE
EA0041RT,35.000,-87.230,247.990,HIGH,HIGH,WIRE
EA0041RT,40.000,-87.420,252.840,HIGH,HIGH,WIRE
EA0041RT,45.000,-87.760,252.850,HIGH,HIGH,WIRE
EA0042RT,.000,-90.000,.000,POOR,POOR,DES
EA0042RT,5.000,-88.310,340.660,HIGH,HIGH,WIRE
EA0042RT,10.000,-88.360,335.800,HIGH,HIGH,WIRE
EA0042RT,15.000,-88.570,333.550,HIGH,HIGH,WIRE
EA0042RT,20.000,-88.640,341.970,HIGH,HIGH,WIRE
EA0042RT,25.000,-88.880,339.480,HIGH,HIGH,WIRE
EA0042RT,30.000,-89.060,12.760,HIGH,HIGH,WIRE
EA0042RT,35.000,-89.220,30.450,HIGH,HIGH,WIRE
EA0042RT,40.000,-89.210,21.350,HIGH,HIGH,WIRE
EA0042RT,45.000,-89.240,34.320,HIGH,HIGH,WIRE
EA0042RT,50.000,-89.500,83.510,HIGH,HIGH,WIRE
EA0042RT,55.000,-89.410,73.170,HIGH,HIGH,WIRE
EA0042RT,60.000,-89.540,85.090,HIGH,HIGH,WIRE
EA0042RT,65.000,-89.520,109.380,HIGH,HIGH,WIRE
EA0042RT,70.000,-89.520,101.640,HIGH,HIGH,WIRE
EA0042RT,75.000,-89.510,151.520,HIGH,HIGH,WIRE
EA0042RT,80.000,-89.520,148.910,HIGH,HIGH,WIRE
EA0042RT,85.000,-89.330,145.050,HIGH,HIGH,WIRE
EA0042RT,90.000,-89.280,156.400,HIGH,HIGH,WIRE
EA0042RT,95.000,-89.140,103.830,HIGH,HIGH,WIRE
EA0042RT,100.000,-88.210,147.090,HIGH,HIGH,WIRE
EA0042RT,105.000,-87.630,169.060,HIGH,HIGH,WIRE
EA0042RT,110.000,-86.980,181.250,HIGH,HIGH,WIRE
EA0043RT,.000,-89.480,216.890,HIGH,HIGH,WIRE
EA0043RT,5.000,-89.550,136.430,HIGH,HIGH,WIRE
EA0043RT,10.000,-89.430,47.550,HIGH,HIGH,WIRE
EA0043RT,15.000,-89.230,2.720,HIGH,HIGH,WIRE
EA0043RT,20.000,-89.100,344.660,HIGH,HIGH,WIRE
EA0043RT,25.000,-89.030,321.730,HIGH,HIGH,WIRE
EA0043RT,30.000,-89.910,121.120,HIGH,HIGH,WIRE
EA0043RT,35.000,-89.170,80.700,HIGH,HIGH,WIRE
EA0043RT,40.000,-88.600,35.820,HIGH,HIGH,WIRE
EA0043RT,45.000,-88.560,26.620,HIGH,HIGH,WIRE
EA0043RT,50.000,-88.860,5.240,HIGH,HIGH,WIRE
EA0043RT,55.000,-88.920,8.990,HIGH,HIGH,WIRE
EA0043RT,60.000,-89.170,35.810,HIGH,HIGH,WIRE
EA0043RT,65.000,-89.250,55.610,HIGH,HIGH,WIRE
EA0043RT,70.000,-89.070,66.880,HIGH,HIGH,WIRE
EA0043RT,75.000,-88.870,63.020,HIGH,HIGH,WIRE
EA0043RT,80.000,-88.640,40.770,HIGH,HIGH,WIRE
EA0043RT,85.000,-88.210,18.790,HIGH,HIGH,WIRE
EA0043RT,90.000,-88.030,.340,HIGH,HIGH,WIRE
EA0043RT,95.000,-88.290,356.770,HIGH,HIGH,WIRE
EA0043RT,100.000,-88.920,13.940,HIGH,HIGH,WIRE
EA0043RT,105.000,-88.700,21.310,HIGH,HIGH,WIRE
EA0043RT,110.000,-87.750,14.180,HIGH,HIGH,WIRE
EA0043RT,115.000,-88.430,24.250,HIGH,HIGH,WIRE
EA0044RT,.000,-89.390,275.720,HIGH,HIGH,WIRE
EA0044RT,5.000,-89.450,253.040,HIGH,HIGH,WIRE
EA0044RT,10.000,-89.630,151.130,HIGH,HIGH,WIRE
EA0044RT,15.000,-89.450,59.320,HIGH,HIGH,WIRE
EA0044RT,20.000,-89.330,19.650,HIGH,HIGH,WIRE
EA0044RT,25.000,-89.040,311.400,HIGH,HIGH,WIRE
EA0044RT,30.000,-89.280,276.730,HIGH,HIGH,WIRE
EA0044RT,35.000,-89.320,289.100,HIGH,HIGH,WIRE
EA0044RT,40.000,-89.480,295.000,HIGH,HIGH,WIRE
EA0044RT,45.000,-89.160,29.460,HIGH,HIGH,WIRE
EA0044RT,50.000,-88.980,32.010,HIGH,HIGH,WIRE
EA0044RT,55.000,-88.390,16.150,HIGH,HIGH,WIRE
EA0044RT,60.000,-88.910,9.620,HIGH,HIGH,WIRE
EA0044RT,65.000,-88.580,348.240,HIGH,HIGH,WIRE
EA0044RT,70.000,-88.470,345.230,HIGH,HIGH,WIRE
EA0044RT,75.000,-89.610,338.260,HIGH,HIGH,WIRE
EA0044RT,80.000,-89.060,30.490,HIGH,HIGH,WIRE
EA0044RT,85.000,-88.980,37.220,HIGH,HIGH,WIRE
EA0044RT,90.000,-88.470,23.120,HIGH,HIGH,WIRE
EA0044RT,95.000,-88.680,11.330,HIGH,HIGH,WIRE
EA0044RT,100.000,-88.520,68.470,HIGH,HIGH,WIRE
EA0044RT,105.000,-88.430,92.360,HIGH,HIGH,WIRE
EA0044RT,110.000,-87.510,70.370,HIGH,HIGH,WIRE
EA0044RT,115.000,-87.950,67.980,HIGH,HIGH,WIRE
EA0044RT,120.000,-87.450,59.210,HIGH,HIGH,WIRE
EA0044RT,125.000,-87.520,55.870,HIGH,HIGH,WIRE
EA0044RT,130.000,-87.410,51.860,HIGH,HIGH,WIRE
EA0045RT,.000,-88.840,323.690,HIGH,HIGH,WIRE
EA0045RT,5.000,-89.360,348.910,HIGH,HIGH,WIRE
EA0045RT,10.000,-89.410,37.610,HIGH,HIGH,WIRE
EA0045RT,15.000,-89.130,38.030,HIGH,HIGH,WIRE
EA0045RT,20.000,-89.360,55.240,HIGH,HIGH,WIRE
EA0045RT,25.000,-88.970,72.320,HIGH,HIGH,WIRE
EA0045RT,30.000,-89.040,67.920,HIGH,HIGH,WIRE
EA0045RT,35.000,-88.810,81.020,HIGH,HIGH,WIRE
EA0045RT,40.000,-88.380,76.250,HIGH,HIGH,WIRE
EA0045RT,45.000,-88.470,83.600,HIGH,HIGH,WIRE
EA0045RT,50.000,-88.680,90.860,HIGH,HIGH,WIRE
EA0045RT,55.000,-88.170,86.270,HIGH,HIGH,WIRE
EA0045RT,60.000,-88.490,98.840,HIGH,HIGH,WIRE
EA0045RT,65.000,-88.260,99.270,HIGH,HIGH,WIRE
EA0045RT,70.000,-88.510,101.740,HIGH,HIGH,WIRE
EA0045RT,75.000,-88.110,107.070,HIGH,HIGH,WIRE
EA0045RT,80.000,-88.200,103.770,HIGH,HIGH,WIRE
EA0045RT,85.000,-87.790,107.180,HIGH,HIGH,WIRE
EA0045RT,90.000,-87.300,109.420,HIGH,HIGH,WIRE
EA0045RT,95.000,-86.950,101.470,HIGH,HIGH,WIRE
EA0045RT,100.000,-86.350,100.880,HIGH,HIGH,WIRE
EA0045RT,105.000,-86.430,103.800,HIGH,HIGH,WIRE
EA0045RT,110.000,-86.200,104.960,HIGH,HIGH,WIRE
EA0046RT,.000,-90.000,.000,POOR,POOR,DES
EA0046RT,5.000,-89.130,316.570,HIGH,HIGH,WIRE
EA0046RT,10.000,-88.970,341.840,HIGH,HIGH,WIRE
EA0046RT,15.000,-89.070,4.860,HIGH,HIGH,WIRE
EA0046RT,20.000,-89.210,19.920,HIGH,HIGH,WIRE
EA0046RT,25.000,-89.190,21.920,HIGH,HIGH,WIRE
EA0046RT,30.000,-89.540,66.150,HIGH,HIGH,WIRE
EA0046RT,35.000,-89.860,76.120,HIGH,HIGH,WIRE
EA0046RT,40.000,-89.520,198.830,HIGH,HIGH,WIRE
EA0046RT,45.000,-89.470,244.350,HIGH,HIGH,WIRE
EA0046RT,50.000,-89.450,264.920,HIGH,HIGH,WIRE
EA0046RT,55.000,-89.490,247.400,HIGH,HIGH,WIRE
EA0046RT,60.000,-89.630,182.450,HIGH,HIGH,WIRE
EA0046RT,65.000,-88.900,153.180,HIGH,HIGH,WIRE
EA0046RT,70.000,-88.280,121.160,HIGH,HIGH,WIRE
EA0046RT,75.000,-88.360,118.850,HIGH,HIGH,WIRE
EA0046RT,80.000,-87.530,126.710,HIGH,HIGH,WIRE
EA0046RT,85.000,-87.860,120.460,HIGH,HIGH,WIRE
EA0046RT,90.000,-87.550,120.060,HIGH,HIGH,WIRE
EA0046RT,95.000,-87.450,127.900,HIGH,HIGH,WIRE
EA0047RT,.000,-90.000,.000,POOR,POOR,DES
EA0047RT,5.000,-89.360,345.280,HIGH,HIGH,WIRE
EA0047RT,10.000,-89.740,243.390,HIGH,HIGH,WIRE
EA0047RT,15.000,-88.980,133.910,HIGH,HIGH,WIRE
EA0047RT,20.000,-88.640,101.340,HIGH,HIGH,WIRE
EA0047RT,25.000,-88.960,72.440,HIGH,HIGH,WIRE
EA0047RT,30.000,-89.800,153.950,HIGH,HIGH,WIRE
EA0047RT,35.000,-89.180,160.530,HIGH,HIGH,WIRE
EA0047RT,40.000,-88.810,136.490,HIGH,HIGH,WIRE
EA0047RT,45.000,-88.540,116.060,HIGH,HIGH,WIRE
EA0047RT,50.000,-88.390,124.650,HIGH,HIGH,WIRE
EA0047RT,55.000,-89.260,98.250,HIGH,HIGH,WIRE
EA0047RT,60.000,-89.280,143.540,HIGH,HIGH,WIRE
EA0047RT,65.000,-88.560,174.850,HIGH,HIGH,WIRE
EA0047RT,70.000,-88.450,173.270,HIGH,HIGH,WIRE
EA0047RT,75.000,-88.370,148.220,HIGH,HIGH,WIRE
EA0047RT,80.000,-88.320,124.740,HIGH,HIGH,WIRE
EA0047RT,85.000,-89.080,94.260,HIGH,HIGH,WIRE
EA0047RT,90.000,-89.250,129.180,HIGH,HIGH,WIRE
EA0047RT,95.000,-88.810,166.630,HIGH,HIGH,WIRE
EA0047RT,100.000,-88.500,165.400,HIGH,HIGH,WIRE
EA0048RT,.000,-89.470,303.810,HIGH,HIGH,WIRE
EA0048RT,5.000,-89.450,333.000,HIGH,HIGH,WIRE
EA0048RT,10.000,-89.000,28.790,HIGH,HIGH,WIRE
EA0048RT,15.000,-88.690,41.700,HIGH,HIGH,WIRE
EA0048RT,20.000,-88.260,46.430,HIGH,HIGH,WIRE
EA0048RT,25.000,-88.260,57.680,HIGH,HIGH,WIRE
EA0048RT,30.000,-88.120,52.140,HIGH,HIGH,WIRE
EA0048RT,35.000,-88.110,47.600,HIGH,HIGH,WIRE
EA0048RT,40.000,-88.450,28.210,HIGH,HIGH,WIRE
EA0048RT,45.000,-86.760,7.550,HIGH,HIGH,WIRE
EA0048RT,50.000,-86.460,2.610,HIGH,HIGH,WIRE
EA0048RT,55.000,-85.100,358.620,HIGH,HIGH,WIRE
EA0048RT,60.000,-85.220,358.610,HIGH,HIGH,WIRE
EA0048RT,65.000,-84.890,357.160,HIGH,HIGH,WIRE
EA0048RT,70.000,-84.350,355.670,HIGH,HIGH,WIRE
EA0048RT,75.000,-84.610,356.730,HIGH,HIGH,WIRE
EA0048RT,80.000,-84.470,357.890,HIGH,HIGH,WIRE
EA0048RT,85.000,-84.500,356.530,HIGH,HIGH,WIRE
EA0048RT,90.000,-84.460,2.630,HIGH,HIGH,WIRE
EA0048RT,95.000,-84.370,355.230,HIGH,HIGH,WIRE
EA0049RT,.000,-89.590,96.750,HIGH,HIGH,WIRE
EA0049RT,5.000,-89.370,14.990,HIGH,HIGH,WIRE
EA0049RT,10.000,-89.050,26.020,HIGH,HIGH,WIRE
EA0049RT,15.000,-89.700,344.850,HIGH,HIGH,WIRE
EA0049RT,20.000,-89.770,139.460,HIGH,HIGH,WIRE
EA0049RT,25.000,-88.500,68.440,HIGH,HIGH,WIRE
EA0049RT,30.000,-88.560,39.290,HIGH,HIGH,WIRE
EA0049RT,35.000,-88.500,29.970,HIGH,HIGH,WIRE
EA0049RT,40.000,-88.760,34.070,HIGH,HIGH,WIRE
EA0049RT,45.000,-88.430,58.440,HIGH,HIGH,WIRE
EA0049RT,50.000,-88.210,54.050,HIGH,HIGH,WIRE
EA0049RT,55.000,-87.590,41.740,HIGH,HIGH,WIRE
EA0049RT,60.000,-87.430,41.380,HIGH,HIGH,WIRE
EA0049RT,65.000,-86.730,36.090,HIGH,HIGH,WIRE
EA0049RT,70.000,-87.240,37.260,HIGH,HIGH,WIRE
EA0049RT,75.000,-87.260,47.030,HIGH,HIGH,WIRE
EA0049RT,80.000,-85.740,56.270,HIGH,HIGH,WIRE
EA0050RT,.000,-89.670,310.570,HIGH,HIGH,WIRE
EA0050RT,5.000,-89.160,324.150,HIGH,HIGH,WIRE
EA0050RT,10.000,-88.910,327.500,HIGH,HIGH,WIRE
EA0050RT,15.000,-88.960,319.930,HIGH,HIGH,WIRE
EA0050RT,20.000,-89.080,310.830,HIGH,HIGH,WIRE
EA0050RT,25.000,-89.290,299.540,HIGH,HIGH,WIRE
EA0050RT,30.000,-89.700,277.950,HIGH,HIGH,WIRE
EA0050RT,35.000,-89.780,300.070,HIGH,HIGH,WIRE
EA0050RT,40.000,-89.470,27.720,HIGH,HIGH,WIRE
EA0050RT,45.000,-89.100,32.830,HIGH,HIGH,WIRE
EA0050RT,50.000,-89.080,41.960,HIGH,HIGH,WIRE
EA0051RT,.000,-89.370,231.000,HIGH,HIGH,WIRE
EA0051RT,5.000,-88.510,215.590,HIGH,HIGH,WIRE
EA0051RT,10.000,-88.970,222.020,HIGH,HIGH,WIRE
EA0051RT,15.000,-88.450,247.890,HIGH,HIGH,WIRE
EA0051RT,20.000,-88.150,253.510,HIGH,HIGH,WIRE
EA0051RT,25.000,-87.820,253.410,HIGH,HIGH,WIRE
EA0051RT,30.000,-87.800,254.330,HIGH,HIGH,WIRE
EA0051RT,35.000,-88.240,266.430,HIGH,HIGH,WIRE
EA0051RT,40.000,-87.860,270.380,HIGH,HIGH,WIRE
EA0051RT,45.000,-87.500,278.660,HIGH,HIGH,WIRE
EA0051RT,50.000,-87.010,265.760,HIGH,HIGH,WIRE
EA0051RT,55.000,-87.030,273.450,HIGH,HIGH,WIRE
EA0051RT,60.000,-87.180,269.320,HIGH,HIGH,WIRE
EA0051RT,65.000,-87.170,269.970,HIGH,HIGH,WIRE
EA0051RT,70.000,-87.370,279.340,HIGH,HIGH,WIRE
EA0051RT,75.000,-87.570,287.490,HIGH,HIGH,WIRE
EA0051RT,80.000,-87.670,288.060,HIGH,HIGH,WIRE
EA0051RT,85.000,-87.110,292.980,HIGH,HIGH,WIRE
EA0051RT,90.000,-87.450,294.800,HIGH,HIGH,WIRE
EA0052RT,.000,-89.520,205.770,HIGH,HIGH,WIRE
EA0052RT,5.000,-89.660,220.060,HIGH,HIGH,WIRE
EA0052RT,10.000,-89.550,4.460,HIGH,HIGH,WIRE
EA0052RT,15.000,-88.900,5.520,HIGH,HIGH,WIRE
EA0052RT,20.000,-88.530,1.750,HIGH,HIGH,WIRE
EA0052RT,25.000,-88.310,1.700,HIGH,HIGH,WIRE
EA0052RT,30.000,-88.010,357.580,HIGH,HIGH,WIRE
EA0052RT,35.000,-87.650,5.660,HIGH,HIGH,WIRE
EA0052RT,40.000,-87.910,7.740,HIGH,HIGH,WIRE
EA0052RT,45.000,-88.030,20.310,HIGH,HIGH,WIRE
EA0052RT,50.000,-87.530,23.760,HIGH,HIGH,WIRE
EA0052RT,55.000,-87.570,28.620,HIGH,HIGH,WIRE
EA0052RT,60.000,-87.240,30.530,HIGH,HIGH,WIRE
EA0052RT,65.000,-87.280,28.980,HIGH,HIGH,WIRE
